id_sensor,date,time,pm1,pm25,pm10,co,temperature,humidity,pressure
1,2024-07-03,16:37:04,7,9,10,9.135369301,27.39999962,49.79999924,925.060791
2,2024-07-03,16:37:31,8,11,12,6.716169357,22.69999886,54.40000153,908.9962769
3,2024-07-03,16:37:32,10,13,14,7.809327126,25.5,52.20000076,933.5083008
1,2024-07-03,16:37:34,6,8,9,9.155348778,27.39999962,49.90000153,925.0551758
2,2024-07-03,16:38:01,9,12,13,6.726826668,22.69999886,54.40000153,908.9921265
3,2024-07-03,16:38:02,11,14,15,7.852892876,25.5,52.40000153,933.4891968
1,2024-07-03,16:38:04,6,8,9,9.155348778,27.39999962,50.0,925.0600586
2,2024-07-03,16:38:31,9,12,13,6.721496105,22.69999886,54.5,909.0427856
3,2024-07-03,16:38:32,11,14,15,7.809327126,25.5,52.20000076,933.5317383
1,2024-07-03,16:38:34,7,9,10,9.155348778,27.39999962,50.0,925.0640869
2,2024-07-03,16:39:01,9,12,13,6.726826668,22.69999886,54.5,909.0268555
3,2024-07-03,16:39:02,11,14,15,7.780333042,25.60000038,52.09999847,933.5203247
1,2024-07-03,16:39:04,7,9,10,9.155348778,27.39999962,50.0,925.1071777
3,2024-07-03,16:39:32,10,13,14,7.736920834,25.60000038,52.0,933.5064087
1,2024-07-03,16:39:34,7,9,10,9.155348778,27.39999962,49.90000153,925.072998
3,2024-07-03,16:40:02,10,13,14,7.693599701,25.60000038,51.90000153,933.5690918
1,2024-07-03,16:40:04,7,9,10,9.135369301,27.39999962,49.90000153,925.112793
2,2024-07-03,16:40:25,9,12,13,6.796281338,22.69999886,54.59999847,909.0306396
2,2024-07-03,16:40:31,9,12,13,6.764185905,22.69999886,54.70000076,909.1098633
3,2024-07-03,16:40:32,10,13,14,7.838360786,25.60000038,52.0,933.5653076
1,2024-07-03,16:40:34,7,9,10,9.115405083,27.39999962,49.79999924,925.1107788
2,2024-07-03,16:41:01,8,11,12,6.737492085,22.60000038,54.90000153,909.0701294
3,2024-07-03,16:41:02,11,14,15,8.072109222,25.60000038,52.20000076,933.6034546
1,2024-07-03,16:41:04,7,9,10,9.135369301,27.39999962,50.09999847,925.085022
2,2024-07-03,16:41:31,10,13,15,6.7481637,22.60000038,54.79999924,909.1096802
3,2024-07-03,16:41:32,10,13,14,8.028082848,25.60000038,52.29999924,933.5698242
1,2024-07-03,16:41:34,6,8,9,9.155348778,27.39999962,49.90000153,925.1203003
2,2024-07-03,16:42:01,10,13,14,6.721496105,22.60000038,54.59999847,909.0901489
3,2024-07-03,16:42:02,11,14,15,7.838360786,25.5,52.20000076,933.592041
1,2024-07-03,16:42:04,6,8,9,9.155348778,27.39999962,49.90000153,925.1090698
2,2024-07-03,16:42:31,9,12,13,6.71084404,22.60000038,54.79999924,909.0578003
3,2024-07-03,16:42:32,13,16,18,7.852892876,25.5,52.20000076,933.6780396
1,2024-07-03,16:42:34,6,8,9,9.155348778,27.39999962,49.70000076,925.1325073
2,2024-07-03,16:43:01,8,11,12,6.694877625,22.60000038,54.70000076,909.052002
3,2024-07-03,16:43:02,12,15,17,7.809327126,25.60000038,52.09999847,933.6482544
1,2024-07-03,16:43:04,6,8,9,9.175347328,27.39999962,50.29999924,925.1199951
2,2024-07-03,16:43:31,8,11,12,6.721496105,22.5,54.79999924,909.081665
3,2024-07-03,16:43:32,12,15,17,7.736920834,25.5,52.20000076,933.6347046
1,2024-07-03,16:43:34,6,8,9,9.175347328,27.39999962,50.0,925.178894
2,2024-07-03,16:44:01,8,11,12,6.732156754,22.5,55.0,909.0718994
3,2024-07-03,16:44:02,11,14,15,7.765851498,25.5,52.29999924,933.6749878
1,2024-07-03,16:44:04,7,9,10,9.175347328,27.39999962,49.90000153,925.0993042
2,2024-07-03,16:44:31,8,11,12,6.817716122,22.39999962,55.20000076,909.0522461
3,2024-07-03,16:44:32,10,13,14,7.72247076,25.5,52.29999924,933.7109985
1,2024-07-03,16:44:34,7,9,10,9.175347328,27.39999962,50.0,925.1442871
2,2024-07-03,16:45:01,9,12,13,6.726826668,22.39999962,55.20000076,909.1173706
3,2024-07-03,16:45:02,11,14,15,7.736920834,25.5,52.40000153,933.7092285
1,2024-07-03,16:45:04,6,8,9,9.135369301,27.30000114,49.90000153,925.2022095
2,2024-07-03,16:45:31,9,12,13,6.66830349,22.39999962,55.40000153,909.0839233
3,2024-07-03,16:45:32,11,14,15,7.75138092,25.5,52.40000153,933.7394409
1,2024-07-03,16:45:35,7,9,10,9.135369301,27.30000114,50.0,925.1107178
2,2024-07-03,16:46:01,11,14,15,6.705519199,22.29999924,55.5,909.1547852
3,2024-07-03,16:46:02,10,13,14,7.693599701,25.39999962,52.5,933.6853638
1,2024-07-03,16:46:04,7,9,10,9.135369301,27.30000114,50.09999847,925.1340332
2,2024-07-03,16:46:31,12,15,17,6.604716778,22.29999924,55.5,909.1815796
3,2024-07-03,16:46:32,10,13,14,7.708029747,25.5,52.40000153,933.7079468
1,2024-07-03,16:46:34,7,9,10,9.135369301,27.30000114,50.09999847,925.1496582
2,2024-07-03,16:47:01,11,14,15,6.562474728,22.19999886,55.59999847,909.1177979
3,2024-07-03,16:47:02,11,14,15,7.708029747,25.5,52.29999924,933.6651001
1,2024-07-03,16:47:04,7,9,10,9.135369301,27.30000114,50.20000076,925.1333008
2,2024-07-03,16:47:31,10,13,14,6.620588779,22.19999886,55.90000153,909.1813965
3,2024-07-03,16:47:32,11,14,15,7.75138092,25.39999962,52.29999924,933.7111206
1,2024-07-03,16:47:34,7,9,10,9.155348778,27.30000114,50.29999924,924.9222412
2,2024-07-03,16:48:01,11,14,15,6.70019722,22.19999886,55.79999924,909.2388916
3,2024-07-03,16:48:02,11,14,15,7.75138092,25.39999962,52.40000153,933.6682739
1,2024-07-03,16:48:05,6,8,9,9.155348778,27.19999886,50.29999924,925.2000122
2,2024-07-03,16:48:31,11,14,15,6.620588779,22.10000038,56.09999847,909.18927
3,2024-07-03,16:48:32,10,13,14,7.75138092,25.5,52.40000153,933.6937256
1,2024-07-03,16:48:35,6,8,9,9.135369301,27.19999886,50.29999924,925.208252
2,2024-07-03,16:49:01,12,15,17,6.652382374,22.10000038,56.20000076,909.2452393
3,2024-07-03,16:49:02,12,15,17,7.75138092,25.39999962,52.40000153,933.7229004
1,2024-07-03,16:49:04,7,9,10,9.135369301,27.19999886,50.40000153,925.2047119
2,2024-07-03,16:49:31,12,15,17,6.557203293,22.10000038,56.20000076,909.2531128
3,2024-07-03,16:49:32,12,15,17,7.693599701,25.39999962,52.40000153,933.7199707
1,2024-07-03,16:49:34,7,9,10,9.135369301,27.19999886,50.40000153,925.2229004
2,2024-07-03,16:50:01,12,15,17,6.583581448,22.10000038,56.09999847,909.2880249
3,2024-07-03,16:50:02,12,15,17,7.736920834,25.39999962,52.59999847,933.7492065
1,2024-07-03,16:50:05,7,9,10,9.135369301,27.19999886,50.5,925.2206421
2,2024-07-03,16:50:31,11,14,16,6.604716778,22.10000038,56.20000076,909.2782593
3,2024-07-03,16:50:32,12,15,17,7.736920834,25.29999924,52.70000076,933.7530518
1,2024-07-03,16:50:34,7,9,10,9.135369301,27.19999886,50.59999847,925.258728
2,2024-07-03,16:51:01,13,16,18,6.647078037,22.10000038,56.20000076,909.2770386
3,2024-07-03,16:51:02,11,14,15,7.679181099,25.29999924,52.70000076,933.7902222
1,2024-07-03,16:51:04,7,9,10,9.135369301,27.19999886,50.40000153,925.2640381
2,2024-07-03,16:51:31,13,16,18,6.684242249,22.10000038,56.20000076,909.3001709
3,2024-07-03,16:51:32,10,13,14,7.780333042,25.29999924,52.90000153,933.805603
1,2024-07-03,16:51:34,8,10,11,9.135369301,27.19999886,50.5,925.2543945
2,2024-07-03,16:52:01,12,15,17,6.753501892,22.10000038,56.20000076,909.3110962
3,2024-07-03,16:52:02,11,14,15,7.794823647,25.29999924,52.90000153,933.7567139
1,2024-07-03,16:52:04,8,10,11,9.115405083,27.10000038,50.5,925.2442017
2,2024-07-03,16:52:31,11,14,15,6.689558506,22.10000038,56.29999924,909.3659668
3,2024-07-03,16:52:32,11,14,15,7.794823647,25.19999886,53.09999847,933.7922363
1,2024-07-03,16:52:34,8,10,11,9.115405083,27.10000038,50.59999847,925.2906494
2,2024-07-03,16:53:01,11,14,15,6.641777992,22.0,56.70000076,909.3121338
3,2024-07-03,16:53:02,11,14,15,7.809327126,25.19999886,53.09999847,933.8311157
1,2024-07-03,16:53:04,7,9,10,9.115405083,27.10000038,50.59999847,925.2528687
2,2024-07-03,16:53:31,11,14,15,6.684242249,22.10000038,56.70000076,909.3154907
3,2024-07-03,16:53:32,11,14,15,7.794823647,25.19999886,53.09999847,933.8117065
1,2024-07-03,16:53:34,7,9,10,9.135369301,27.10000038,50.70000076,925.3109131
2,2024-07-03,16:54:01,11,14,15,6.705519199,22.10000038,56.59999847,909.3668823
3,2024-07-03,16:54:02,11,14,15,7.780333042,25.19999886,53.20000076,933.8117065
1,2024-07-03,16:54:05,7,9,10,9.115405083,27.10000038,50.79999924,925.229126
2,2024-07-03,16:54:31,10,13,14,6.652382374,22.0,56.70000076,909.4107666
3,2024-07-03,16:54:32,12,15,17,7.794823647,25.19999886,53.40000153,933.8199463
1,2024-07-03,16:54:35,8,10,11,9.115405083,26.99999809,50.79999924,925.2924805
2,2024-07-03,16:55:01,11,14,15,6.530872822,22.0,56.90000153,909.3595581
3,2024-07-03,16:55:02,12,15,17,7.780333042,25.19999886,53.40000153,933.8358765
1,2024-07-03,16:55:05,7,9,10,9.115405083,26.99999809,50.79999924,925.314209
2,2024-07-03,16:55:31,11,14,15,6.652382374,22.10000038,56.90000153,909.3897095
3,2024-07-03,16:55:32,12,15,17,7.867436409,25.10000038,53.59999847,933.857666
1,2024-07-03,16:55:35,7,9,10,9.095457077,26.99999809,50.90000153,925.3024292
2,2024-07-03,16:56:01,12,15,17,6.599430561,22.10000038,56.70000076,909.3459473
3,2024-07-03,16:56:02,12,15,17,7.940303326,25.10000038,53.70000076,933.8265381
1,2024-07-03,16:56:04,7,9,10,9.115405083,26.99999809,50.90000153,925.3223267
2,2024-07-03,16:56:31,12,15,17,6.7481637,22.19999886,56.70000076,909.383606
3,2024-07-03,16:56:32,11,14,15,7.940303326,25.10000038,53.79999924,933.8685303
1,2024-07-03,16:56:34,6,8,9,9.135369301,26.99999809,50.90000153,925.34021
2,2024-07-03,16:57:01,12,15,17,6.625882149,22.10000038,56.59999847,909.4210205
3,2024-07-03,16:57:02,12,15,17,7.852892876,25.0,53.79999924,933.9042969
1,2024-07-03,16:57:04,6,8,9,9.135369301,26.89999962,51.0,925.3286133
2,2024-07-03,16:57:31,11,14,15,6.70019722,22.10000038,56.70000076,909.4312744
3,2024-07-03,16:57:32,13,16,18,7.911125183,25.0,54.0,933.8439331
1,2024-07-03,16:57:34,6,8,9,9.155348778,26.89999962,51.0,925.3250122
2,2024-07-03,16:58:01,12,15,17,6.705519199,22.10000038,56.70000076,909.4338989
3,2024-07-03,16:58:02,13,16,18,7.852892876,25.0,54.09999847,933.8410645
1,2024-07-03,16:58:04,7,9,10,9.155348778,26.99999809,51.0,925.3759155
2,2024-07-03,16:58:31,12,15,17,6.615295887,22.0,57.0,909.3544312
3,2024-07-03,16:58:32,13,17,19,7.852892876,24.89999962,54.20000076,933.8521729
1,2024-07-03,16:58:34,8,10,11,9.155348778,26.99999809,50.90000153,925.3774414
2,2024-07-03,16:59:01,12,15,17,6.705519199,22.0,57.20000076,909.4032593
3,2024-07-03,16:59:02,13,17,19,7.809327126,24.89999962,54.20000076,933.8306885
1,2024-07-03,16:59:04,8,10,11,9.155348778,26.89999962,51.09999847,925.3322144
2,2024-07-03,16:59:31,13,16,18,6.742826462,22.0,57.20000076,909.4041138
3,2024-07-03,16:59:32,13,17,19,7.852892876,24.89999962,54.40000153,933.901123
1,2024-07-03,16:59:34,7,9,10,9.155348778,26.89999962,51.0,925.3734131
2,2024-07-03,17:00:01,12,15,17,6.84992218,22.10000038,56.90000153,909.3915405
3,2024-07-03,17:00:02,13,16,18,7.765851498,24.79999924,54.5,933.8520508
1,2024-07-03,17:00:04,7,9,10,9.155348778,26.89999962,51.09999847,925.3616943
2,2024-07-03,17:00:31,11,14,15,6.84992218,22.19999886,56.70000076,909.4249878
3,2024-07-03,17:00:32,13,17,19,7.867436409,24.79999924,54.59999847,933.8577271
1,2024-07-03,17:00:34,7,9,10,9.155348778,26.89999962,51.29999924,925.3995361
2,2024-07-03,17:01:01,12,15,17,6.737492085,22.19999886,56.59999847,909.4359131
3,2024-07-03,17:01:02,14,18,20,7.867436409,24.69999886,54.79999924,933.923584
1,2024-07-03,17:01:04,8,10,11,9.155348778,26.89999962,51.09999847,925.4035645
2,2024-07-03,17:01:31,13,16,18,6.79092741,22.29999924,56.40000153,909.4348145
3,2024-07-03,17:01:32,14,18,20,7.794823647,24.69999886,54.79999924,933.8869019
1,2024-07-03,17:01:34,8,10,11,9.175347328,26.89999962,51.20000076,925.4151611
2,2024-07-03,17:02:01,12,15,17,6.84992218,22.19999886,56.70000076,909.5053101
3,2024-07-03,17:02:02,14,18,20,7.838360786,24.69999886,54.90000153,933.946228
1,2024-07-03,17:02:05,8,10,11,9.175347328,26.89999962,51.20000076,925.4243164
2,2024-07-03,17:02:31,12,15,17,6.70019722,22.10000038,56.90000153,909.4942017
3,2024-07-03,17:02:32,15,19,21,7.969522476,24.69999886,55.0,933.9146729
1,2024-07-03,17:02:34,7,9,10,9.155348778,26.89999962,51.29999924,925.4957886
2,2024-07-03,17:03:01,12,15,17,6.689558506,22.10000038,57.29999924,909.5343628
3,2024-07-03,17:03:02,16,20,22,8.11622715,24.69999886,55.29999924,933.9173584
1,2024-07-03,17:03:04,8,10,11,9.175347328,26.89999962,51.40000153,925.4626465
2,2024-07-03,17:03:31,11,14,15,6.610004902,22.0,57.70000076,909.4870605
3,2024-07-03,17:03:32,17,21,23,8.013426781,24.60000038,55.40000153,933.8989258
1,2024-07-03,17:03:34,8,10,11,9.175347328,26.89999962,51.29999924,925.484314
2,2024-07-03,17:04:01,10,13,14,6.689558506,22.10000038,57.59999847,909.5214233
3,2024-07-03,17:04:02,16,20,22,8.013426781,24.60000038,55.40000153,933.9338989
1,2024-07-03,17:04:04,7,9,10,9.175347328,26.89999962,51.29999924,925.5181274
2,2024-07-03,17:04:31,12,15,17,6.796281338,22.10000038,57.40000153,909.5028076
3,2024-07-03,17:04:32,14,18,20,8.072109222,24.60000038,55.5,933.9368896
1,2024-07-03,17:04:34,8,10,11,9.195360184,26.89999962,51.40000153,925.4887695
2,2024-07-03,17:05:01,12,15,17,6.876812458,22.19999886,57.29999924,909.5259399
3,2024-07-03,17:05:02,14,18,20,7.911125183,24.5,55.5,933.982666
1,2024-07-03,17:05:04,8,11,12,9.215389252,26.89999962,51.59999847,925.5630493
2,2024-07-03,17:05:31,11,14,15,6.876812458,22.19999886,57.09999847,909.5178833
3,2024-07-03,17:05:32,13,17,19,7.954907417,24.5,55.59999847,934.0045166
1,2024-07-03,17:05:34,8,10,11,9.215389252,26.89999962,51.40000153,925.5412598
2,2024-07-03,17:06:01,12,15,17,6.887583256,22.19999886,57.09999847,909.5494385
3,2024-07-03,17:06:02,14,18,20,8.013426781,24.39999962,55.70000076,934.0081177
1,2024-07-03,17:06:04,7,9,10,9.235435486,26.89999962,51.40000153,925.6129761
2,2024-07-03,17:06:31,13,16,18,6.866051674,22.10000038,57.09999847,909.5603027
3,2024-07-03,17:06:32,15,19,21,8.189964294,24.39999962,55.79999924,933.9760742
2,2024-07-03,17:07:01,12,15,17,6.871431351,22.19999886,57.0,909.5890503
3,2024-07-03,17:07:02,15,19,21,8.042748451,24.29999924,55.70000076,934.0348511
1,2024-07-03,17:07:04,8,11,12,9.235435486,26.89999962,51.29999924,925.6428833
2,2024-07-03,17:07:31,11,14,15,6.84992218,22.10000038,57.20000076,909.6129761
3,2024-07-03,17:07:32,16,20,22,8.042748451,24.29999924,55.70000076,934.0477905
1,2024-07-03,17:07:34,8,11,12,9.235435486,26.89999962,51.5,925.6262207
2,2024-07-03,17:08:01,10,13,14,6.88219595,22.19999886,57.09999847,909.6237793
3,2024-07-03,17:08:02,16,20,22,7.954907417,24.29999924,55.70000076,934.0349731
1,2024-07-03,17:08:04,9,12,13,9.235435486,26.89999962,51.40000153,925.7078247
2,2024-07-03,17:08:31,10,13,14,6.892970085,22.19999886,57.09999847,909.6512451
3,2024-07-03,17:08:32,14,18,20,8.013426781,24.19999886,55.70000076,934.0578003
1,2024-07-03,17:08:34,9,12,13,9.235435486,26.89999962,51.29999924,925.737793
2,2024-07-03,17:09:01,11,14,15,6.855295658,22.19999886,57.29999924,909.6362305
3,2024-07-03,17:09:02,14,18,20,7.780333042,24.10000038,55.79999924,934.0988159
1,2024-07-03,17:09:04,8,11,12,9.215389252,26.89999962,51.40000153,925.6729736
2,2024-07-03,17:09:31,11,14,15,6.84455061,22.19999886,57.20000076,909.6662598
3,2024-07-03,17:09:32,15,19,21,7.838360786,24.10000038,55.90000153,934.0656128
1,2024-07-03,17:09:34,8,10,11,9.235435486,26.89999962,51.40000153,925.6983032
2,2024-07-03,17:10:01,11,14,15,6.88219595,22.29999924,57.09999847,909.6923218
3,2024-07-03,17:10:02,15,19,21,7.969522476,24.0,56.20000076,934.0773926
1,2024-07-03,17:10:04,8,10,11,9.235435486,26.89999962,51.40000153,925.6817017
2,2024-07-03,17:10:31,10,13,14,6.91993475,22.29999924,57.09999847,909.7663574
3,2024-07-03,17:10:32,15,19,21,7.954907417,24.0,56.29999924,934.0861206
1,2024-07-03,17:10:34,9,12,13,9.235435486,26.89999962,51.5,925.6339111
2,2024-07-03,17:11:01,10,13,14,6.780223846,22.19999886,57.40000153,909.7893677
3,2024-07-03,17:11:02,13,17,19,8.072109222,24.0,56.40000153,934.0787354
1,2024-07-03,17:11:04,9,12,13,9.215389252,26.89999962,51.59999847,925.7320557
2,2024-07-03,17:11:31,10,13,14,6.801636219,22.19999886,57.40000153,909.7759399
3,2024-07-03,17:11:32,13,17,19,7.984146118,23.89999962,56.40000153,934.1459351
1,2024-07-03,17:11:34,8,11,12,9.235435486,26.89999962,51.70000076,925.7348633
2,2024-07-03,17:12:01,10,13,14,6.785574436,22.19999886,57.40000153,909.7601318
3,2024-07-03,17:12:02,15,19,21,7.954907417,23.89999962,56.59999847,934.1720581
1,2024-07-03,17:12:04,8,11,12,9.215389252,26.80000114,51.79999924,925.6965332
2,2024-07-03,17:12:31,12,15,17,6.817716122,22.10000038,57.5,909.812561
3,2024-07-03,17:12:32,16,20,22,7.911125183,23.89999962,56.59999847,934.1688232
1,2024-07-03,17:12:34,8,11,12,9.215389252,26.80000114,51.70000076,925.7329712
2,2024-07-03,17:13:01,13,16,18,6.876812458,22.19999886,57.40000153,909.8004761
3,2024-07-03,17:13:02,15,19,21,7.881990433,23.89999962,56.59999847,934.1888428
1,2024-07-03,17:13:04,9,12,13,9.215389252,26.80000114,52.0,925.7644653
2,2024-07-03,17:13:31,12,15,17,6.909142494,22.29999924,57.29999924,909.7906494
3,2024-07-03,17:13:32,14,18,20,7.881990433,23.89999962,56.70000076,934.2436523
1,2024-07-03,17:13:34,9,12,13,9.215389252,26.80000114,51.79999924,925.7737427
2,2024-07-03,17:14:01,11,14,15,6.9253335,22.29999924,57.20000076,909.824585
3,2024-07-03,17:14:02,15,19,21,7.984146118,23.89999962,56.79999924,934.2564087
1,2024-07-03,17:14:04,8,11,12,9.215389252,26.80000114,51.90000153,925.8421631
2,2024-07-03,17:14:31,12,15,17,6.946947575,22.29999924,57.09999847,909.854248
3,2024-07-03,17:14:32,15,19,21,7.984146118,23.79999924,56.90000153,934.2379761
1,2024-07-03,17:14:34,8,11,12,9.215389252,26.80000114,51.90000153,925.8382568
2,2024-07-03,17:15:01,12,15,17,6.941541672,22.39999962,56.90000153,909.8428345
3,2024-07-03,17:15:02,14,18,20,7.954907417,23.79999924,56.90000153,934.2139282
1,2024-07-03,17:15:04,10,13,14,9.215389252,26.69999886,52.0,925.8361206
2,2024-07-03,17:15:31,12,15,17,6.952355385,22.39999962,56.90000153,909.8970337
3,2024-07-03,17:15:32,15,19,21,8.013426781,23.79999924,57.0,934.230957
1,2024-07-03,17:15:34,10,13,14,9.215389252,26.80000114,52.09999847,925.8809204
2,2024-07-03,17:16:01,12,15,17,6.979422092,22.5,56.70000076,909.8796387
3,2024-07-03,17:16:02,15,19,21,7.940303326,23.79999924,57.0,934.2806396
1,2024-07-03,17:16:04,9,12,13,9.215389252,26.69999886,52.0,925.8791504
2,2024-07-03,17:16:31,11,14,15,6.957765102,22.5,56.90000153,909.9031372
3,2024-07-03,17:16:32,14,18,20,7.940303326,23.69999886,57.0,934.2910156
1,2024-07-03,17:16:35,9,12,13,9.215389252,26.69999886,52.09999847,925.9213867
2,2024-07-03,17:17:01,11,14,15,6.957765102,22.39999962,57.0,909.9271851
3,2024-07-03,17:17:02,15,19,21,7.925708771,23.79999924,57.09999847,934.3568726
1,2024-07-03,17:17:04,10,13,14,9.215389252,26.69999886,52.29999924,925.9502563
2,2024-07-03,17:17:31,11,14,15,6.968589783,22.39999962,57.20000076,909.9464111
3,2024-07-03,17:17:32,15,19,21,8.013426781,23.69999886,57.09999847,934.3515625
1,2024-07-03,17:17:34,10,13,14,9.235435486,26.69999886,52.20000076,925.9065552
3,2024-07-03,17:18:02,15,19,21,8.101511955,23.69999886,57.20000076,934.3595581
1,2024-07-03,17:18:04,9,12,13,9.255497932,26.69999886,52.29999924,925.9660034
3,2024-07-03,17:18:32,15,19,21,8.101511955,23.69999886,57.40000153,934.368103
1,2024-07-03,17:18:34,10,13,14,9.255497932,26.69999886,52.29999924,925.994751
3,2024-07-03,17:19:02,15,19,21,8.013426781,23.69999886,57.5,934.4209595
1,2024-07-03,17:19:04,11,14,15,9.275577545,26.60000038,52.40000153,926.0037231
2,2024-07-03,17:19:25,11,14,15,6.88219595,22.39999962,57.40000153,909.8339233
2,2024-07-03,17:19:25,12,15,17,6.88219595,22.29999924,57.59999847,909.9603271
2,2024-07-03,17:19:31,12,15,17,6.90375042,22.29999924,57.59999847,909.9746704
3,2024-07-03,17:19:32,14,18,20,7.925708771,23.60000038,57.40000153,934.4104614
1,2024-07-03,17:19:34,11,14,15,9.275577545,26.60000038,52.59999847,926.0037231
2,2024-07-03,17:20:01,13,16,18,6.9253335,22.29999924,57.59999847,909.9698486
3,2024-07-03,17:20:02,16,20,22,7.925708771,23.69999886,57.5,934.4298706
1,2024-07-03,17:20:04,10,13,14,9.275577545,26.60000038,52.5,926.0025635
2,2024-07-03,17:20:31,11,14,15,6.968589783,22.39999962,57.5,909.9960938
3,2024-07-03,17:20:32,14,18,20,7.881990433,23.60000038,57.40000153,934.4396973
1,2024-07-03,17:20:34,10,13,14,9.275577545,26.60000038,52.59999847,926.019043
2,2024-07-03,17:21:01,12,15,17,6.995686054,22.39999962,57.40000153,910.008606
3,2024-07-03,17:21:02,13,17,19,7.954907417,23.60000038,57.40000153,934.4593506
1,2024-07-03,17:21:04,10,13,14,9.295671463,26.60000038,52.79999924,926.0547485
2,2024-07-03,17:21:31,12,15,17,7.022829056,22.5,57.20000076,910.0170288
3,2024-07-03,17:21:32,15,19,21,7.925708771,23.60000038,57.29999924,934.5203247
1,2024-07-03,17:21:34,10,13,14,9.315783501,26.60000038,52.70000076,926.0706177
3,2024-07-03,17:22:02,15,19,21,7.954907417,23.60000038,57.40000153,934.4706421
1,2024-07-03,17:22:04,11,14,15,9.315783501,26.60000038,52.90000153,926.0742798
3,2024-07-03,17:22:32,14,18,20,7.911125183,23.5,57.29999924,934.5178223
1,2024-07-03,17:22:34,11,14,15,9.315783501,26.60000038,52.79999924,926.107605
3,2024-07-03,17:23:02,13,17,19,7.867436409,23.5,57.29999924,934.5348511
1,2024-07-03,17:23:04,12,15,17,9.335911751,26.60000038,52.79999924,926.0948486
2,2024-07-03,17:23:05,12,15,17,7.039137363,22.5,57.09999847,909.8278198
2,2024-07-03,17:23:06,12,15,17,7.044576645,22.69999886,56.79999924,910.0970459
2,2024-07-03,17:23:06,12,15,17,7.044576645,22.69999886,56.79999924,910.0970459
2,2024-07-03,17:23:31,11,14,15,7.071804047,22.69999886,56.70000076,910.0664673
3,2024-07-03,17:23:32,13,17,19,7.969522476,23.5,57.40000153,934.5270386
1,2024-07-03,17:23:34,11,14,15,9.335911751,26.60000038,52.70000076,926.1447754
2,2024-07-03,17:24:01,12,15,17,7.088161945,22.69999886,56.70000076,910.0513916
3,2024-07-03,17:24:02,13,17,19,7.954907417,23.5,57.29999924,934.5512695
1,2024-07-03,17:24:04,12,15,17,9.335911751,26.60000038,52.70000076,926.0834351
2,2024-07-03,17:24:31,12,15,17,7.09361887,22.69999886,56.70000076,910.0687256
1,2024-07-03,17:24:34,12,15,17,9.295671463,26.60000038,52.70000076,926.0861206
2,2024-07-03,17:25:01,12,15,17,7.028262615,22.69999886,56.59999847,910.0839844
3,2024-07-03,17:25:02,13,16,18,7.984146118,23.5,57.40000153,934.5614014
1,2024-07-03,17:25:05,12,15,17,9.315783501,26.60000038,52.79999924,926.0648193
2,2024-07-03,17:25:31,12,15,17,7.066355228,22.69999886,56.70000076,910.0404663
3,2024-07-03,17:25:32,13,16,18,7.911125183,23.39999962,57.29999924,934.5593872
1,2024-07-03,17:25:34,13,16,18,9.315783501,26.60000038,52.70000076,926.1219482
2,2024-07-03,17:26:01,12,15,17,7.09361887,22.69999886,56.79999924,910.0792236
3,2024-07-03,17:26:02,16,20,22,7.954907417,23.5,57.40000153,934.5541992
1,2024-07-03,17:26:04,12,15,17,9.295671463,26.60000038,52.79999924,926.1339722
2,2024-07-03,17:26:31,12,15,17,7.077254295,22.79999924,56.59999847,910.0759277
3,2024-07-03,17:26:32,22,27,30,8.189964294,23.5,57.5,934.5609131
1,2024-07-03,17:26:35,11,14,15,9.315783501,26.49999809,53.0,926.0944824
2,2024-07-03,17:27:01,13,16,18,7.066355228,22.79999924,56.59999847,910.0687256
3,2024-07-03,17:27:02,26,32,36,8.219529152,23.5,57.5,934.5740356
1,2024-07-03,17:27:04,11,14,15,9.315783501,26.49999809,52.90000153,926.1146851
2,2024-07-03,17:27:31,12,15,17,7.088161945,22.79999924,56.59999847,910.0741577
3,2024-07-03,17:27:32,28,35,39,7.998782158,23.5,57.40000153,934.5826416
1,2024-07-03,17:27:34,10,13,14,9.315783501,26.49999809,52.90000153,926.1109619
2,2024-07-03,17:28:01,12,15,17,7.099076748,22.79999924,56.90000153,910.0987549
3,2024-07-03,17:28:02,27,34,38,7.940303326,23.5,57.29999924,934.552002
1,2024-07-03,17:28:04,11,14,15,9.315783501,26.49999809,53.0,926.1141968
2,2024-07-03,17:28:31,13,17,19,7.09361887,22.79999924,56.79999924,910.0524902
3,2024-07-03,17:28:32,28,35,39,7.896551609,23.5,57.40000153,934.6293945
1,2024-07-03,17:28:34,11,14,15,9.315783501,26.49999809,53.0,926.0725098
2,2024-07-03,17:29:01,13,17,19,7.104537487,22.79999924,56.70000076,910.0875854
3,2024-07-03,17:29:02,31,39,44,7.940303326,23.39999962,57.40000153,934.637207
1,2024-07-03,17:29:05,12,15,17,9.315783501,26.49999809,53.0,926.1303101
2,2024-07-03,17:29:31,14,18,20,7.115463734,22.89999962,56.90000153,910.1019287
3,2024-07-03,17:29:32,33,41,46,8.028082848,23.39999962,57.5,934.5750732
1,2024-07-03,17:29:34,12,15,17,9.315783501,26.49999809,53.0,926.1009521
2,2024-07-03,17:30:01,14,18,20,7.115463734,22.79999924,57.20000076,910.1008301
3,2024-07-03,17:30:02,35,43,48,8.057420731,23.39999962,57.59999847,934.6300659
1,2024-07-03,17:30:04,12,15,17,9.315783501,26.49999809,53.09999847,926.1455688
